ID,Vec
600,"['管理', '流于形式']"
601,"['车辆', '失控', '漏管']"
602,"['只', '收费', '不管理']"
603,"['长期', '站外', '经营']"
604,"['未采取', '任何', '安全防范措施']"
605,"['监管部门', '履行', '监管', '职责', '不到位']"
606,['新县道路运输管理局']
607,"['作为', '市场', '主管部门']"
608,"['监督', '长安公司', '不到位']"
609,"['长期', '站外', '经营', '行为', '进行', '查处']"
610,"['安全管理制度', '落实', '监管', '不到位']"
611,"['牌', '发放']"
612,"['经营权', '行为']"
613,"['未能', '纠正', '客运车辆', '挂靠', '经营', '行为']"
614,['执法不严']
615,"['督促', '整改', '隐患', '不力']"
616,"['交通运输局', '执法']"
617,"['作为', '执法', '部门']"
618,"['执行', '不到位']"
619,"['执法', '计划']"
620,"['长期', '站外', '未能', '依法查处']"
621,"['查处', '不力']"
622,"['新县', '交通运输局']"
623,"['作为', '交通运输', '主管部门']"
624,"['组织', '开展', '领导', '不力']"
625,['指导']
626,"['未能', '履行', '监管', '职责', '失察']"
627,"['在场', '情况下']"
628,"['未能', '充分利用', '有效', '资源']"
629,"['场站', '统一', '发车', '经营', '秩序']"
630,"['失去', '有效', '监管']"
631,"['未能', '建立', '相互', '监督机制']"
632,"['导致', '工作', '存在', '和', '盲区']"
633,"['交通警察', '大队']"
634,"['作为', '监管', '机构']"
635,"['未严格执行', '有关', '和', '政策']"
636,"['调配', '不当']"
637,"['造成', '区域', '无', '警力']"
638,"['致使', '未能及时发现']"
639,"['新', '县公安局']"
640,"['执行', '制度', '不到位']"
641,"['安全形势', '研判']"
642,"['调整', '决策', '不当']"
643,"['队长', '调离', '后']"
644,"['及时', '调整', '补充', '队长']"
645,"['致使', '岗位', '负责人']"
646,"['工作', '缺位']"
647,['新县人民政府']
648,"['贯彻', '法律法规', '不到位']"
649,"['安排', '部署', '存在', '问题']"
650,"['领导', '在']"
651,"['贯彻执行', '不认真']"
652,"['对', '工作', '质量']"
653,"['充装', '检查', '出现', '纰漏']"
654,['检查']
655,"['存在', '问题', '未能及时发现']"
656,"['弘鼎运输公司', '危险', '管理', '缺失']"
657,"['未严格', '落实', '培训', '制度']"
658,"['私自', '改装', '使用', '不具备', '防火', '篷布']"
659,"['问题', '突出']"
660,"['产品包装', '违反规定']"
661,"['使用', '车辆', '使用', '未予', '制止']"
662,"['主体', '不明确', '问题', '突出']"
663,"['安全监管', '不到位']"
664,"['未严格', '开展', '监督', '检查']"
665,"['企业', '存在', '督促整改不力']"
666,"['内蒙古自治区阿拉善盟公安局经济技术开发区分局', '未向', '运输', '企业', '通报', '情况']"
667,"['伪装', '长期存在', '失察']"
668,"['和', '要求']"
669,"['竣工', '验收']"
670,"['工作', '落实', '不力']"
671,"['开发区管委会', '未对', '相关', '部门', '进行', '监督', '指导']"
672,"['致使', '从事', '运输', '活动']"
673,"['领导责任', '不到位']"
674,"['自己', '没有', '按规定', '穿着', '劳保', '服装']"
675,"['发现', '未', '穿戴', '劳保', '服装']"
676,"['负责人', '没有', '担负起', '责任']"
677,"['在', '发生', '爆燃', '事故', '没有']"
678,"['并', '上报', '安全事故']"
679,"['逃匿', '安全意识', '差']"
680,['违章操作']
681,"['管理', '较乱']"
682,"['所', '挂靠', '车辆', '不够']"
683,"['是', '造成', '这次', '事故']"
684,"['充装', '乙醇']"
685,"['长沙大承化工有限公司', '违反', '危险', '安全', '管理条例']"
686,"['一直', '使用', '非法', '改装', '货车运输', '乙醇']"
687,"['长沙市新鸿胜化工原料有限公司', '违反', '安全', '管理条例', '规定']"
688,"['安全管理制度', '不落实']"
689,"['未', '查验', '资质']"
690,"['存在', '未能及时发现']"
691,"['未能', '运用', '系统对', '车辆', '进行', '有效', '管理']"
692,"['违规', '出售', '车辆', '合格证']"
693,"['长沙市胜风汽车销售有限公司', '不具备', '销售', '资格']"
694,"['超范围', '经营', '出售', '二类', '底盘']"
695,"['违规', '提供', '整车', '合格证']"
696,['北汽福田汽车股份有限公司诸城奥铃汽车']
697,"['未确认', '出具', '整车', '合格证']"
698,"['罐体', '加装']"
699,"['长沙市芙蓉区安顺货柜加工厂', '无', '汽车', '改装', '资质']"
700,"['违规', '为本', '事故中', '肇事', '货车', '进行', '加装', '货厢', '改装']"
701,"['明知', '周添', '有意']"
702,"['制作', '加装', '方形', '罐体']"
703,['长沙市翔龙城西机动车辆检测有限公司']
704,['外观']
705,"['未', '保存', '检验', '部分']"
706,['检验']
707,"['形式', '标为', '独立', '悬架']"
708,"['特征', '不符']"
709,['进行']
710,"['未发现', '督促', '问题']"
711,"['授权', '签字', '人', '签字']"
712,"['湖南省交通运输部门', '履行', '货物运输', '安全监管职责', '不得力']"
713,"['福建省莆田市交通运输部门', '履行', '安全监管职责', '不到位']"
714,"['打击', '工作', '不得力']"
715,"['审', '把关不严']"
716,"['违反规定', '办理', '审', '手续']"
717,['不得力']
718,"['打击', '不力']"
719,"['指导', '不力']"
720,"['长期', '容许', '化学品', '监管不力']"
721,"['监管', '不严']"
722,"['法律法规', '不到位']"
723,"['开展', '督促检查', '不到位']"
724,"['管理所', '督促', '事故', '企业', '落实', '主体责任', '不到位']"
725,"['督促', '落实', '制度', '不力']"
726,"['未及时发现', '不按规定', '路线', '行驶']"
727,"['履行', '安全监管', '工作', '督促', '指导', '不力']"
728,"['督促', '指导', '运输', '管理所']"
729,"['履行', '行业', '安全监管职责', '督促', '指导', '不到位']"
730,"['湖南省公安交警部门', '履行', '职责', '不力']"
731,"['交警部门', '进行', '凌晨', '时至', '运行', '不得力']"
732,['湖南省交警总队高速公路管理支队邵怀大队']
733,"['尾端', '示警', '工作', '不力']"
734,"['未按规定', '采取', '分流', '措施']"
735,"['湖南省交警总队高速公路管理支队邵怀大队', '对前', '指挥', '不力']"
736,"['前', '一起', '道路', '交通事故', '指导', '不力']"
737,"['长途客车', '违反', '管控', '不到位']"
738,"['交警部门', '开展', '工作', '不得力']"
739,"['分所', '开展', '工作', '不严格']"
740,"['未发现', '纠正', '检测站', '工作人员']"
741,"['进行', '查验', '已经', '到期']"
742,"['代替', '查验', '民警', '填写', '签注', '合格']"
743,"['监督', '不得力']"
744,"['未能', '发现', '督促']"
745,"['报告单', '审核把关不严']"
746,"['车管所', '落实', '上级', '要求', '不严格']"
747,"['督促', '指导', '不力']"
748,"['未及时发现', '解决', '问题']"
749,"['大队', '打击', '行为', '不力']"
750,"['未能', '发现', '查处', '违法行为']"
751,"['监督管理职责', '落实', '不得力']"
752,"['对', '办理']"
753,"['打击', '开展', '不力']"
754,"['管控', '存在', '薄弱环节']"
755,"['交警总队', '贯彻落实', '法律法规', '不到位']"
756,"['打击', '货车', '违规行为', '检查', '不到位']"
757,"['安全监管部门', '履行', '化学品', '经营']"
758,"['进行', '延期', '换证', '申请', '核查', '把关不严']"
759,"['未发现', '经营', '过期', '问题']"
760,"['企业', '危险', '经营', '监管', '不到位']"
761,"['未及时', '纠正', '中', '未按']"
762,"['查验', '检查', '不得力']"
763,"['开展', '监管', '工作', '督促', '指导', '不力']"
764,"['安全监管局', '贯彻落实', '化学品', '经营', '安全', '法律法规', '不到位']"
765,"['部门', '履行', '机动车', '检测']"
766,['把关不严']
767,['长沙市']
768,"['未有效', '督促', '企业', '中', '发现']"
769,"['质量技术监督局', '贯彻落实', '法律法规', '不到位']"
770,"['申请', '审查', '把关不严']"
771,"['督促', '指导', '不到位']"
772,"['认识', '存在', '偏差']"
773,"['未及时', '查处', '违规', '销售', '问题']"
774,"['经营', '监管', '不得力']"
775,"['工商所', '督促', '指导', '不力']"
776,"['工商所', '未对', '范围', '经营', '进行', '查处']"
777,"['工商所', '未及时发现', '并', '查处', '振兴塑料厂']"
778,"['落实', '监管', '责任', '督促', '指导', '不力']"
779,"['组织', '开展', '安全生产', '打非治违', '督促', '有关', '部门']"
780,"['组织', '开展', '经营', '打非治违', '督促', '有关', '部门']"
781,"['未有效', '督促', '有关', '部门', '落实', '总体']"
782,"['人民政府', '贯彻落实', '相关', '法律法规', '不到位']"
783,"['凭感觉', '控制', '流量']"
784,"['控制', '不准']"
785,"['流速', '过快', '产生', '静电']"
786,"['输送', '没有', '深入', '槽', '底部']"
787,"['冲击', '产生', '大量', '静电']"
788,"['当天', '灌装', '危险品', '使用', '简易', '橡胶管']"
789,"['致使', '产生', '大量', '静电']"
790,"['私自', '改装', '车辆']"
791,"['无证', '运输']"
792,"['租用', '不进行', '资格', '确认']"
793,"['二人', '不遵守', '有关', '规定']"
794,"['不听', '劝阻']"
795,"['仍', '坐于', '槽罐车', '驾驶室']"
796,"['公运危运分公司', '未按照', '要求']"
797,"['应', '租赁', '人', '杨维']"
798,"['号车', '驾驶', '人', '变更']"
799,"['未将', '驾驶', '人']"
800,"['蹇传华', '进行', '安全', '培训']"
801,"['前', '驾驶', '人', '参加', '安全', '学习']"
802,"['错误', '代签']"
803,"['月度', '集中', '安全', '学习', '笔迹', '反映', '代签', '情况严重']"
804,"['不到', '%']"
805,"['发送', '安全', '短信', '代为']"
806,"['没有', '督促', '全员']"
807,"['公运危运分公司', '未将', '运输车', '押运员', '纳入', '管理', '范围']"
808,"['任由', '租赁', '人', '随意', '更换', '运输车', '押运员']"
809,"['押运员', '进行', '培训', '教育']"
810,"['措施', '缺失']"
811,"['速度', '值设', '为', '千米每小时']"
812,"['行驶', '进行', '有效', '管理']"
813,"['执行', '不力']"
814,"['应', '租赁', '人', '杨远灿']"
815,"['人', '变更', '为', '邓永胜']"
816,"['驾驶', '为']"
817,"['内部', '规定', '及时', '变更', '驾驶员', '信息']"
818,"['也', '未对', '曾东来', '进行', '资格', '审查']"
819,"['教育', '缺失']"
820,"['邓永胜', '进行', '安全', '培训']"
821,"['从未', '参加', '公司', '组织', '安全', '学习']"
822,"['曾东来', '进行', '培训', '教育']"
823,"['学习', '档案']"
824,"['安全隐患排查', '不到位']"
825,"['从未', '检查', 'BM', '号车']"
826,"['未及时发现', '消除', '安全隐患']"
827,"['有效', '履行', '责任人', '责任']"
828,"['不符合规定', '要求']"
829,"['没有', '要求']"
830,"['制度', '不落实']"
831,"['习惯性违章', '操作']"
832,"['卸料', '管']"
833,['肇事']
834,"['继续', '从事', '运营', '活动']"
835,"['违反', '国务院', '关于', '国发', '某号']"
836,"['未能', '吸取', '交通事故', '教训']"
837,"['仍然', '存在', '以包代管', '问题']"
838,"['违规', '设置', '指挥', '岗', '加重', '车辆', '拥堵']"
839,"['晋济高速公路煤焦管理站', '违反', '设计', '要求']"
840,"['加重', '车辆', '拥堵']"
841,"['拥堵', '发生', '后']"
842,['未']
843,"['作为', '主管', '单位']"
844,"['未', '纠正', '违规', '设在', '问题']"
845,"['不合格', '产品']"
846,"['湖北东特车辆制造有限公司', '生产', '紧急', '切断阀']"
847,"['不符合', '危险']"
848,"['技术', '要求', '规定']"
849,"['属于', '不合格', '产品']"
850,"['河北昌骅专用汽车有限公司', '生产', '紧急', '切断阀']"
851,"['不符合标准', '规定']"
852,['车辆']
853,"['不符合', '危险', '规定']"
854,"['运输', '安全监管不力']"
855,"['对', '问题', '监管不力']"
856,"['督促', '整改', '安全隐患']"
857,['晋']
858,"['轻', '监管']"
859,"['检查', '不细致']"
860,"['开展', '不深入']"
861,"['泽州县道路运输管理所', '履行', '监管', '职责', '督促', '指导', '不力']"
862,"['开展', '检查', '不力']"
863,"['问题', '失察']"
864,"['管理局', '开展', '工作', '不到位']"
865,"['在', '年']"
866,"['组织', '落实', '大', '检查']"
867,"['指导', '督促', '交通运输', '管理局', '履行', '货物运输', '安全监管职责']"
868,"['开展', '指导', '不力']"
869,"['有效', '指导', '交通运输', '管理局', '认真', '履行', '监管', '职责']"
870,"['未发现', '纠正', '经营', '行为']"
871,['要求']
872,"['指导', '监督', '相关', '职能部门', '履行', '责任', '不到位']"
873,"['政府', '贯彻落实', '相关', '法律法规', '不到位']"
874,"['政府', '履行', '督促检查', '不到位']"
875,"['未', '认真吸取', '交通事故', '教训']"
876,"['未能', '纠正', '车辆', '挂靠', '经营', '问题']"
877,"['开展', '检查指导', '不到位']"
878,['督促整改不力']
879,"['指导', '不到位']"
880,"['办理', '把关不严']"
881,"['督促检查', '不到位']"
882,"['开展', '检查', '工作', '督促', '指导', '不到位']"
883,"['对局', '属', '存在', '问题', '督促整改不力']"
884,"['存在', '指导', '不到位']"
885,"['未能', '有效', '指导', '孟州市', '交通运输局']"
886,"['公司', '作为', '管理', '单位']"
887,"['违规', '设立', '指挥', '岗', '采取', '默许', '态度']"
888,"['未予', '制止']"
889,"['可操作性', '不强']"
890,"['启动', '标准', '不明确']"
891,"['演练', '不到位']"
892,"['中心', '发现', '道路', '拥堵']"
893,"['响应', '要求', '及时', '通知', '煤焦', '管理站']"
894,"['情况', '进行', '和', '处理']"
895,"['提出', '措施', '建议']"
896,"['管理局', '作为', '上级', '主管部门']"
897,"['履行', '不到位']"
898,"['督促', '不力']"
899,"['接到', '拥堵', '信息', '及时', '报告', '领导']"
900,"['进一步', '跟踪', '处理']"
901,"['安全管理制度', '不规范', '落实', '不到位']"
902,"['交警部门', '履行', '道路交通', '安全监管责任', '不到位']"
903,"['未能', '预判', '公路', '解除', '封闭', '措施']"
904,"['情况', '出现', '后']"
905,"['对', '交通', '巡查']"
906,"['未积极主动', '协调', '疏导', '车辆']"
907,"['指导', '督促', '八', '大队', '开展', '工作', '不到位']"
908,"['对', '教育', '不到位']"
909,"['检验', '报告']"
910,"['E', '挂', '使用', '罐体', '使用']"
911,"['E', '挂', '使用', '紧急', '切断阀']"
912,"['且', '改变', '充装', '介质']"
913,"['河南省正拓罐车检测服务有限公司', '为豫', 'HJ', '挂', '罐体']"
914,"['HJ', '挂', '使用', '紧急', '切断阀']"
915,"['HJ', '挂', '使用', '罐', '体壁']"
916,"['不符合', 'GB', '-', '标准要求']"
917,"['事故', '暴露', '其他', '问题']"
918,"['设计', '充装', '介质', '不', '相符']"
919,"['不按', '出厂', '标定']"
920,"['造成', '安全隐患']"
921,"['客运站', '务', '管理', '缺失']"
922,"['管理', '监督不力']"
923,"['管理', '把关不严']"
924,"['中山市港口镇美景配客站', '不按规定', '办理', '配客', '手续']"
925,"['佛山市汽车运输集团有限公司石湾客运站', '违反', '有关', '规定']"
926,"['客运站', '务', '平舆', '汽车站']"
927,"['作为', '批准']"
928,"['对', '营运', '客车', '管理', '缺失']"
929,"['进行', '管理']"
930,"['平台', '发现', '按规定', '纠正']"
931,"['未按规定', '处罚', '交警部门', '抄告', '交通', '违法行为']"
932,"['人员', '开展', '上岗', '工作']"
933,"['未', '了解', '考核', '情况']"
934,"['安全教育', '流于形式']"
935,"['进行', '考核']"
936,"['对', '管理', '缺失']"
937,"['通报', '处理']"
938,"['未将', '处理', '情况', '报', '管理', '部门']"
939,"['履行', '工作', '职责']"
940,"['培训', '流于形式']"
941,"['疏于', '管理']"
942,"['作为', '发车', '车站']"
943,"['自行', '组织', '客源']"
944,"['未在', '售票', '正式', '售票']"
945,"['未严格', '落实', '实名', '售票', '实名', '验票']"
946,"['进行', '三品', '检查']"
947,"['中山市港口镇美景配客站', '在', '未', '核实', '大客车', '始发站', '情况下']"
948,"['允许', '进站', '配客']"
949,"['未严格', '履行', '相关', '职责']"
950,"['对', '情况']"
951,"['未向', '主管部门', '报告']"
952,"['佛山市汽车运输集团有限公司石湾客运站', '事故', '配', '客人']"
953,"['上车', '未', '实名', '验票', '乘车']"
954,"['未按规定', '进行', '出站', '检查']"
955,"['没有', '严格', '落实']"
956,"['六不出', '站', '相关', '管理制度']"
957,"['履职', '不到位']"
958,"['未严格', '加强', '监督', '检查']"
959,"['系统', '记录', '全面', '查处']"
960,"['未严格', '落实', '运输', '安全监管职责']"
961,"['督促', '落实', '主体责任', '不力']"
962,['未严格']
963,"['多年', '未进', '汽车站', '发班']"
964,"['有', '平舆', '汽车站', '表上', '、', '盖章']"
965,"['致使', '通过', '年']"
966,"['有效', '使用']"
967,"['未严格', '履行', '检查', '职责']"
968,"['落实', '情况', '监管不力']"
969,"['未发现', '落实', '处罚', '制度']"
970,"['检查指导', '缺失']"
971,"['未发现', '有效']"
972,"['未严格', '履行', '管理', '职责']"
973,"['未及时', '督促整改到位']"
974,"['进行', '不', '记分', '处理', '监管不力']"
975,"['处理', '交通', '违法行为']"
976,"['违法行为', '录入', '违法', '信息处理系统']"
977,"['非', '时', '未严格执行', '非', '报批', '规定']"
978,"['违规', '给予', '记分', '处理']"
979,"['发放', '美景', '识别', '卡', '把关不严']"
980,"['打击', '不够', '到位']"
981,"['不够', '到位']"
982,"['交通运输局', '整治', '站外', '揽客', '不够', '彻底']"
983,"['挂靠', '车辆', '不到位']"
984,"['没有', '认真', '履行', '安全生产', '主体责任']"
985,"['安全教育', '不落实']"
986,"['制动', '不符合', '安全', '标准', '上路', '行驶']"
987,"['违规', '给', '赣', 'FA', '挂', '半挂车']"
988,"['超载', '吨']"
989,"['安全管理', '不到位']"
990,"['存在', '严重', '安全隐患']"
991,"['醴陵市宇泰黑火药制造有限公司', '未对', '生产', '经营', '进行', '有效', '管理']"
992,"['主体责任', '落实', '不力']"
993,"['分公司', '使用', '安全', '要求', '黑火药']"
994,"['非法', '购买', '爆炸物', '黑火药']"
995,"['组织', '打击', '买卖', '黑火药', '工作', '不到位']"
996,"['督促', '烟花爆竹', '生产']"
997,"['打击', '行为', '存在', '盲区']"
998,"['特别', '是', '未', '任命', '到位']"
999,"['工作力度', '不够']"
1000,"['致使', '流入']"
1001,"['桃林镇', '人民政府']"
1002,['对']
1003,"['督促', '相关', '站', '工作', '不到位']"
1004,"['事故', '发生', '前']"
1005,"['非法', '购买', '黑火药']"
1006,"['没有', '得到']"
1007,"['打击', '不彻底']"
1008,"['临湘市', '公安局']"
1009,"['存在', '打非', '不力', '失职', '行为']"
1010,"['烟花爆竹', '生产', '企业', '买卖', '不到位']"
1011,"['底', '数不清']"
1012,"['导致', '长期', '规避', '监管部门']"
1013,"['跳开', '审批', '环节']"
1014,['购买']
1015,"['临湘市', '交通运输局']"
1016,"['管理工作', '职责']"
1017,"['资格', '执法检查']"
1018,"['配合', '打击', '运输', '力度']"
1019,"['致使', '长期', '失控']"
1020,"['临湘市', '安监局']"
1021,"['烟花爆竹', '生产', '监管', '不到位']"
1022,"['打击', '力度', '不够']"
1023,['相互配合']
1024,"['是否', '超', '药量', '检查', '不细致']"
1025,"['职能部门', '没有', '认真', '履职']"
1026,"['存在', '漏洞']"
1027,"['未建立', '又', '重新犯罪']"
1028,"['对', '内', '缓刑']"
1029,"['致使', '违法犯罪', '活动']"
1030,"['未', '健全', '矫正', '管理工作', '制度']"
1031,"['人员', '管理']"
1032,"['发现', '脱网', '监管']"
1033,"['未依法', '采取相应', '措施']"
1034,"['又', '重新犯罪', '追究', '制度']"
1035,"['调查', '发现', '对象', '矫正', '期内', '重新犯罪']"
1036,"['责任人员', '受到', '追究']"
1037,"['管理工作', '松懈']"
1038,"['督办', '不力']"
1039,"['没有', '作出', '要求']"
1040,"['打击', '黑火药', '不力']"
1041,"['致使', '未得到', '有效']"
1042,"['醴陵市', '公安局']"
1043,"['未编制', '执法', '计划']"
1044,"['未按', '要求', '填写', '检查', '记录']"
1045,"['生产', '企业', '买卖', '检查', '不到位']"
1046,"['导致', '长期', '规避', '监管', '销售', '黑火药']"
1047,"['镇', '人民政府']"
1048,"['下发', '打击', '生产', '天剑', '计划']"
1049,"['打非', '未', '涉及', '整治', '工作']"
1050,"['口头', '有关', '领导', '汇报', '相关', '工作']"
1051,"['并', '请求', '继续']"
1052,"['针对', '运输', '行为']"
1053,"['组织', '打击', '工作', '不力']"
1054,"['督促', '站', '所']"
1055,"['监督', '管理局']"
1056,"['、', '督促', '质量', '监督管理', '工作', '不力']"
1057,"['醴陵市', '安监局']"
1058,"['工区', '存在', '与', '督促整改不力']"
1059,"['验收', '把关不严']"
1060,"['未', '到位', '予以']"
1061,"['醴陵市', '交通运输局']"
1062,"['计划', '不完整']"
1063,"['无规范', '制度']"
1064,"['装载', '工作', '不力']"
1065,"['客运', '安全管理混乱']"
1066,"['工作', '以包代管']"
1067,"['签订', '合同中', '含有', '条款']"
1068,"['默许', '站外']"
1069,"['未', '排查治理', '不', '进站', '安全隐患']"
1070,"['未认真', '核实', '长期', '请假', '脱班', '情况']"
1071,"['发现', '报班', '手续不全']"
1072,"['未按规定', '扣留', '进站', '证']"
1073,"['发现', '按时', '到达', '发车', '位时']"
1074,"['未按规定', '核实', '原因']"
1075,"['未认真', '开展', '纠正', '工作']"
1076,"['未', '纠正', '承包经营', '合同中', '违规', '条款']"
1077,['未发现']
1078,"['管理工作', '不到位']"
1079,"['不', '进站', '不按规定', '线路', '行驶', '监管', '不到位']"
1080,"['组织', '开展', '管理工作', '不到位']"
1081,"['汇昌公司', '危险', '化学品', '安全管理混乱']"
1082,"['汇昌公司', '未认真执行', '危险', '安全生产', '管理制度']"
1083,"['多次', '违规', '危险', '化学品']"
1084,"['销售', '二异庚腈', '没有', '技术', '说明书']"
1085,"['未按规定', '加贴', '拴', '安全', '标签']"
1086,"['不符合', '危险', '包装', '标识', '要求']"
1087,"['未发现', '二异庚腈', '存在', '安全隐患', '问题']"
1088,"['未发现', '二异庚腈', '存在', '隐患', '问题']"
1089,"['组织', '开展', '工作', '不得力']"
1090,"['未发现', '装载', '问题']"
1091,"['开展', '检查时', '存在', '问题']"
1092,"['街道办事处', '贯彻落实', '国家有关', '危险', '法律法规', '不到位']"
1093,"['没有', '达到', '快速', '处置', '要求']"
1094,"['时间', '过长']"
1095,"['要求', '组织', '施救']"
1096,"['导致', '通行']"
1097,"['车辆通行', '缓慢']"
1098,['交通拥堵']
1099,"['事故', '多发', '及时', '跟上']"
1100,"['认真', '进行', '、', '预测']"
1101,"['日', '施救', '过程', '中']"
1102,"['没有', '及时', '提示']"
1103,"['进行', '限速', '提示']"
1104,"['事故', '多发', '增设', '建议']"
1105,"['没有', '及时', '作出', '处理', '决定']"
1106,"['在', '危险', '—', '苯吨']"
1107,['通过']
1108,"['未按照', '管理条例', '规定']"
1109,"['及时', '报告', '公安机关', '依法处理']"
1110,"['路上', '运行', '没有', '安全监控', '手段']"
1111,"['部门', '在']"
1112,"['工作', '不细致']"
1113,"['未能', '发现', '消除', '事故隐患']"
1114,"['也', '存在', '需', '处']"
1115,"['安全阀', '采用', '内置式']"
1116,"['仍然', '高于']"
1117,"['经常', '发生', '此类', '事故']"
1118,"['煤气公司', '忽视', '安全', '工作']"
1119,['非法']
1120,"['东盟联丰农产品商贸中心', '是', '违法建设', '经营']"
1121,"['项目', '建设']"
1122,"['导致', '标准规范', '要求']"
1123,"['东盟联丰农产品商贸中心', '建成', '后']"
1124,"['部门', '验收', '情况下']"
1125,"['擅自', '投入使用']"
1126,"['商户', '无视', '法律法规', '规定']"
1127,"['将', '经营', '场所', '合为一体']"
1128,"['防火', '要求', '消防设施', '设备']"
1129,"['违规', '经营', '储存', '易燃', '危险物品']"
1130,"['未取得', '危险', '化学品', '经营', '许可证', '情况下']"
1131,"['经营', '危险品']"
1132,"['违法', '安装', '储存', '容器']"
1133,"['在', '未采取', '任何安全防护', '措施']"
1134,"['违规', '卸载', '危险品']"
1135,"['具有', '承运', '资质', '安排']"
1136,"['违法', '委托', '不具备', '经营', '资格', '车主', '高树红']"
1137,"['经营', '资质', '条件', '昆明市官渡区福萍食用酒精销售部']"
1138,"['虽然', '取得', '运输', '许可']"
1139,"['放任', '挂靠', '管理']"
1140,"['罐车', '失管']"
1141,"['高树红', '自行安排']"
1142,"['挂靠', '安全管理', '职责']"
1143,"['云南中保联诚保安服务有限公司', '对', '派驻', '安全检查', '不到位']"
1144,"['保安人员', '不具备', '事故隐患排查', '能力']"
1145,"['安全检查', '流于形式']"
1146,"['市场', '存在', '进行', '检查和', '管理']"
1147,"['也', '未向', '监管部门', '报告']"
1148,"['动火', '取暖', '放任不管']"
1149,"['火源', '引燃', '发生', '事故']"
1150,"['招商引资', '到', '官渡区']"
1151,"['与其', '签定', '服务', '协议书']"
1152,"['但', '未履行', '协助']"
1153,"['下达', '综罚', '字']"
1154,"['关上', '出具', '情况', '说明']"
1155,"['提出', '请予']"
1156,"['暂缓执行', '处罚']"
1157,"['干预', '行政', '执法']"
1158,"['持续', '打击', '非法建设', '行为']"
1159,"['致使', '非法', '建成']"
1160,"['大队', '在']"
1161,"['虽然', '下达', '行政处罚', '决定书']"
1162,"['但', '在']"
1163,['收到']
1164,"['要求', '履行', '执法', '职责']"
1165,"['职能部门', '在']"
1166,"['履行职责', '不到位']"
1167,"['未按照', '进行', '、', '服务']"
